#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

4 -1 10 -1 52 -1 17 -1 35 -1 132 -1 -2	1	1
40 -1 58 -1 73 -1 118 -1 154 -1 -2	1	1
40 -1 8 -1 37 -1 133 -1 143 -1 -2	4	1
10 -1 4 -1 48 -1 143 -1 -2	7	1
95 -1 31 -1 108 -1 -2	3	1
4 -1 9 -1 74 -1 65 -1 78 -1 165 -1 42 -1 -2	1	1
23 -1 104 -1 139 -1 -2	2	1
9 -1 67 -1 50 -1 52 -1 114 -1 57 -1 88 -1 -2	1	1
8 -1 9 -1 30 -1 110 -1 21 -1 133 -1 -2	5	1
74 -1 62 -1 18 -1 70 -1 39 -1 -2	1	1
8 -1 40 -1 53 -1 191 -1 65 -1 -2	1	1
26 -1 98 -1 67 -1 -2	5	1
48 -1 40 -1 44 -1 61 -1 139 -1 153 -1 -2	1	1
9 -1 63 -1 35 -1 -2	37	1
9 -1 66 -1 62 -1 -2	20	1
4 -1 5 -1 31 -1 253 -1 -2	23	1
79 -1 17 -1 36 -1 -2	21	1
22 -1 147 -1 42 -1 -2	8	1
49 -1 44 -1 143 -1 55 -1 -2	6	1
133 -1 86 -1 -2	13	1
26 -1 1 -1 43 -1 247 -1 -2	7	1
20 -1 120 -1 132 -1 -2	32	1
80 -1 117 -1 4 -1 -2	6	1
38 -1 15 -1 112 -1 279 -1 -2	1	1
32 -1 9 -1 18 -1 63 -1 139 -1 74 -1 149 -1 -2	1	1
63 -1 12 -1 -2	38	1
48 -1 25 -1 -2	68	1
10 -1 14 -1 133 -1 -2	57	1
29 -1 45 -1 30 -1 139 -1 143 -1 -2	5	1
48 -1 110 -1 173 -1 -2	11	1
65 -1 90 -1 -2	15	1
48 -1 150 -1 61 -1 -2	4	1
67 -1 25 -1 112 -1 56 -1 5 -1 219 -1 -2	1	1
52 -1 47 -1 -2	53	2
70 -1 195 -1 -2	57	1
49 -1 54 -1 -2	54	1
92 -1 15 -1 27 -1 195 -1 -2	1	1
7 -1 98 -1 26 -1 70 -1 104 -1 68 -1 245 -1 -2	1	1
26 -1 35 -1 45 -1 29 -1 56 -1 253 -1 -2	2	1
35 -1 50 -1 64 -1 51 -1 7 -1 21 -1 -2	1	1
40 -1 113 -1 120 -1 53 -1 262 -1 57 -1 -2	1	1
21 -1 139 -1 -2	84	1
246 -1 60 -1 -2	11	1
34 -1 2 -1 -2	25	1
8 -1 1 -1 133 -1 -2	149	1
59 -1 173 -1 -2	11	1
78 -1 149 -1 150 -1 -2	91	1
11 -1 47 -1 55 -1 56 -1 32 -1 -2	1	1
68 -1 73 -1 50 -1 309 -1 -2	1	1
26 -1 49 -1 -2	156	1
91 -1 99 -1 143 -1 66 -1 -2	2	1
14 -1 31 -1 49 -1 253 -1 90 -1 -2	1	1
51 -1 21 -1 -2	63	1
24 -1 73 -1 -2	45	1
9 -1 143 -1 96 -1 247 -1 -2	3	1
64 -1 197 -1 -2	13	1
15 -1 8 -1 78 -1 68 -1 289 -1 -2	1	1
4 -1 10 -1 31 -1 43 -1 35 -1 78 -1 210 -1 -2	1	1
114 -1 37 -1 258 -1 -2	4	1
15 -1 8 -1 149 -1 190 -1 213 -1 -2	2	1
58 -1 76 -1 40 -1 -2	3	1
69 -1 11 -1 149 -1 51 -1 -2	2	1
32 -1 112 -1 27 -1 71 -1 11 -1 -2	1	1
10 -1 12 -1 18 -1 56 -1 133 -1 143 -1 -2	2	1
10 -1 213 -1 255 -1 -2	6	1
74 -1 255 -1 -2	62	1
27 -1 118 -1 -2	263	1
8 -1 78 -1 149 -1 247 -1 -2	47	1
10 -1 79 -1 9 -1 -2	20	1
38 -1 4 -1 -2	45	1
34 -1 118 -1 253 -1 -2	108	1
88 -1 245 -1 -2	39	1
53 -1 41 -1 -2	94	1
70 -1 23 -1 27 -1 36 -1 -2	5	1
14 -1 16 -1 -2	132	1
4 -1 8 -1 34 -1 143 -1 144 -1 67 -1 -2	4	1
82 -1 97 -1 146 -1 -2	5	1
9 -1 189 -1 -2	66	1
62 -1 143 -1 -2	125	1
120 -1 191 -1 -2	18	1
23 -1 139 -1 144 -1 245 -1 -2	94	1
68 -1 113 -1 -2	53	1
52 -1 70 -1 149 -1 -2	10	1
89 -1 67 -1 39 -1 117 -1 50 -1 -2	1	1
42 -1 79 -1 117 -1 118 -1 7 -1 149 -1 43 -1 -2	1	1
26 -1 16 -1 28 -1 -2	29	1
35 -1 132 -1 -2	216	1
41 -1 110 -1 -2	152	1
64 -1 79 -1 -2	47	1
17 -1 22 -1 251 -1 -2	10	1
17 -1 187 -1 190 -1 -2	23	1
49 -1 19 -1 153 -1 -2	3	1
57 -1 79 -1 246 -1 -2	42	1
81 -1 139 -1 76 -1 64 -1 -2	1	1
67 -1 197 -1 -2	14	1
11 -1 13 -1 35 -1 166 -1 3 -1 29 -1 -2	1	1
57 -1 245 -1 -2	145	1
3 -1 171 -1 -2	11	1
7 -1 30 -1 195 -1 -2	12	1
109 -1 51 -1 -2	22	1
28 -1 74 -1 83 -1 79 -1 -2	2	1
50 -1 175 -1 -2	5	1
62 -1 253 -1 -2	167	1
50 -1 20 -1 59 -1 83 -1 118 -1 57 -1 43 -1 -2	1	1
8 -1 85 -1 32 -1 67 -1 153 -1 -2	1	1
21 -1 135 -1 15 -1 63 -1 20 -1 -2	1	1
9 -1 51 -1 69 -1 255 -1 295 -1 -2	1	1
70 -1 62 -1 191 -1 252 -1 -2	3	1
14 -1 143 -1 20 -1 -2	39	1
6 -1 58 -1 78 -1 246 -1 -2	3	1
27 -1 28 -1 30 -1 43 -1 2 -1 -2	1	1
143 -1 74 -1 -2	18	1
9 -1 146 -1 16 -1 29 -1 -2	3	1
52 -1 134 -1 -2	14	1
119 -1 209 -1 247 -1 19 -1 -2	1	1
2 -1 19 -1 117 -1 -2	79	1
54 -1 50 -1 48 -1 10 -1 -2	2	1
44 -1 49 -1 10 -1 -2	9	1
25 -1 83 -1 123 -1 143 -1 149 -1 78 -1 -2	1	1
20 -1 14 -1 -2	94	1
22 -1 132 -1 -2	180	1
9 -1 1 -1 133 -1 -2	82	1
1 -1 41 -1 61 -1 -2	46	1
53 -1 33 -1 -2	90	1
17 -1 27 -1 18 -1 -2	34	1
24 -1 39 -1 -2	101	1
14 -1 32 -1 49 -1 -2	24	1
46 -1 2 -1 72 -1 -2	4	1
60 -1 14 -1 36 -1 56 -1 294 -1 -2	1	1
74 -1 253 -1 -2	168	1
33 -1 25 -1 -2	74	1
63 -1 45 -1 9 -1 189 -1 -2	1	1
14 -1 56 -1 117 -1 -2	40	1
139 -1 113 -1 40 -1 253 -1 -2	1	1
43 -1 13 -1 -2	50	1
1 -1 13 -1 27 -1 143 -1 7 -1 -2	12	1
99 -1 104 -1 89 -1 -2	2	1
38 -1 113 -1 4 -1 9 -1 40 -1 -2	1	1
24 -1 38 -1 -2	89	1
117 -1 43 -1 49 -1 50 -1 -2	3	1
78 -1 96 -1 -2	11	1
117 -1 80 -1 -2	27	1
12 -1 40 -1 -2	79	1
56 -1 62 -1 132 -1 219 -1 -2	2	1
51 -1 44 -1 -2	57	1
53 -1 36 -1 7 -1 139 -1 50 -1 209 -1 245 -1 -2	1	1
14 -1 18 -1 23 -1 -2	73	1
53 -1 113 -1 -2	141	2
47 -1 17 -1 58 -1 114 -1 33 -1 -2	2	1
32 -1 23 -1 144 -1 -2	32	1
18 -1 33 -1 77 -1 72 -1 -2	2	1
15 -1 175 -1 -2	7	1
37 -1 17 -1 56 -1 255 -1 -2	3	1
64 -1 26 -1 40 -1 -2	15	1
51 -1 114 -1 43 -1 39 -1 -2	1	1
20 -1 44 -1 40 -1 -2	22	1
114 -1 52 -1 87 -1 -2	1	1
15 -1 97 -1 49 -1 69 -1 117 -1 132 -1 245 -1 -2	1	1
9 -1 35 -1 48 -1 -2	100	1
2 -1 4 -1 8 -1 21 -1 31 -1 143 -1 258 -1 -2	1	1
9 -1 117 -1 -2	434	3
30 -1 113 -1 38 -1 -2	8	1
24 -1 71 -1 -2	36	1
19 -1 23 -1 44 -1 51 -1 -2	8	1
8 -1 66 -1 2 -1 203 -1 57 -1 -2	1	1
34 -1 9 -1 22 -1 -2	15	1
38 -1 117 -1 44 -1 58 -1 23 -1 -2	2	1
59 -1 246 -1 -2	116	1
81 -1 56 -1 108 -1 118 -1 65 -1 -2	1	1
73 -1 100 -1 189 -1 258 -1 -2	1	1
191 -1 43 -1 -2	13	1
10 -1 28 -1 5 -1 -2	26	1
143 -1 195 -1 -2	141	1
139 -1 23 -1 13 -1 -2	3	1
55 -1 52 -1 144 -1 -2	18	1
2 -1 67 -1 5 -1 -2	8	1
114 -1 144 -1 180 -1 -2	20	1
79 -1 22 -1 133 -1 -2	13	1
8 -1 218 -1 -2	14	1
112 -1 39 -1 74 -1 113 -1 246 -1 -2	1	1
56 -1 144 -1 150 -1 -2	37	1
44 -1 32 -1 -2	88	1
36 -1 3 -1 -2	91	1
9 -1 62 -1 -2	136	1
42 -1 248 -1 -2	26	1
2 -1 106 -1 3 -1 32 -1 195 -1 38 -1 -2	1	1
22 -1 26 -1 103 -1 27 -1 83 -1 143 -1 258 -1 -2	1	1
13 -1 16 -1 143 -1 83 -1 -2	4	1
18 -1 26 -1 76 -1 -2	36	1
50 -1 245 -1 66 -1 -2	8	1
52 -1 17 -1 108 -1 38 -1 146 -1 262 -1 -2	2	1
55 -1 24 -1 133 -1 45 -1 58 -1 -2	2	1
9 -1 10 -1 31 -1 25 -1 150 -1 -2	4	1
8 -1 49 -1 88 -1 -2	12	1
84 -1 35 -1 108 -1 11 -1 -2	1	1
1 -1 82 -1 -2	71	1
44 -1 35 -1 -2	81	1
17 -1 256 -1 39 -1 -2	5	1
14 -1 43 -1 79 -1 21 -1 -2	6	1
31 -1 51 -1 16 -1 245 -1 -2	7	1
71 -1 256 -1 -2	20	1
64 -1 23 -1 58 -1 -2	5	1
101 -1 57 -1 23 -1 247 -1 -2	1	1
29 -1 141 -1 -2	34	1
72 -1 15 -1 22 -1 133 -1 10 -1 79 -1 -2	1	1
29 -1 79 -1 122 -1 114 -1 -2	1	1
39 -1 45 -1 79 -1 132 -1 66 -1 88 -1 -2	1	1
9 -1 64 -1 253 -1 -2	111	1
29 -1 133 -1 144 -1 -2	66	1
27 -1 16 -1 256 -1 -2	16	1
133 -1 13 -1 248 -1 18 -1 -2	2	1
134 -1 90 -1 19 -1 31 -1 -2	1	1
61 -1 37 -1 4 -1 113 -1 117 -1 42 -1 -2	1	1
17 -1 64 -1 113 -1 14 -1 250 -1 -2	3	1
9 -1 40 -1 143 -1 -2	127	1
17 -1 254 -1 -2	64	1
58 -1 51 -1 56 -1 33 -1 -2	4	1
1 -1 15 -1 46 -1 56 -1 14 -1 -2	1	1
35 -1 69 -1 253 -1 -2	104	1
120 -1 18 -1 98 -1 30 -1 56 -1 60 -1 -2	1	1
36 -1 11 -1 120 -1 -2	16	1
46 -1 9 -1 78 -1 35 -1 -2	1	1
110 -1 143 -1 259 -1 -2	50	1
1 -1 18 -1 -2	369	2
27 -1 10 -1 139 -1 -2	43	1
11 -1 35 -1 253 -1 -2	189	1
51 -1 67 -1 -2	39	1
29 -1 17 -1 76 -1 -2	10	1
27 -1 5 -1 117 -1 132 -1 73 -1 144 -1 52 -1 174 -1 255 -1 -2	1	1
37 -1 8 -1 -2	31	1
9 -1 14 -1 125 -1 23 -1 26 -1 70 -1 137 -1 246 -1 -2	1	1
71 -1 189 -1 51 -1 -2	2	1
1 -1 26 -1 3 -1 -2	73	1
57 -1 113 -1 14 -1 -2	9	1
57 -1 5 -1 253 -1 -2	31	1
47 -1 30 -1 135 -1 -2	5	1
11 -1 32 -1 22 -1 -2	24	1
67 -1 79 -1 149 -1 255 -1 -2	3	1
46 -1 117 -1 139 -1 -2	85	1
24 -1 12 -1 -2	89	1
67 -1 62 -1 40 -1 66 -1 64 -1 83 -1 232 -1 -2	1	1
38 -1 31 -1 9 -1 15 -1 13 -1 -2	1	1
70 -1 118 -1 -2	84	1
11 -1 13 -1 51 -1 2 -1 -2	3	1
40 -1 117 -1 245 -1 67 -1 -2	4	1
14 -1 42 -1 11 -1 -2	18	1
12 -1 28 -1 248 -1 103 -1 -2	1	1
45 -1 96 -1 -2	9	1
43 -1 13 -1 53 -1 143 -1 146 -1 83 -1 -2	1	1
121 -1 -2	43	1
4 -1 37 -1 47 -1 -2	29	1
46 -1 11 -1 37 -1 81 -1 -2	2	1
1 -1 10 -1 -2	314	1
38 -1 10 -1 25 -1 45 -1 3 -1 -2	1	1
90 -1 62 -1 117 -1 -2	6	1
143 -1 1 -1 52 -1 -2	4	1
27 -1 87 -1 189 -1 -2	3	1
9 -1 86 -1 133 -1 -2	16	1
64 -1 249 -1 -2	10	1
11 -1 14 -1 20 -1 25 -1 119 -1 254 -1 80 -1 -2	1	1
10 -1 13 -1 253 -1 -2	181	1
68 -1 4 -1 139 -1 147 -1 67 -1 255 -1 -2	1	1
53 -1 79 -1 97 -1 29 -1 179 -1 210 -1 -2	1	1
10 -1 81 -1 29 -1 80 -1 -2	2	1
59 -1 139 -1 -2	69	1
15 -1 25 -1 35 -1 53 -1 -2	5	1
30 -1 47 -1 25 -1 4 -1 -2	1	1
5 -1 43 -1 44 -1 27 -1 97 -1 50 -1 -2	1	1
16 -1 26 -1 36 -1 99 -1 60 -1 253 -1 -2	1	1
17 -1 28 -1 7 -1 72 -1 149 -1 24 -1 -2	1	1
120 -1 259 -1 -2	26	1
35 -1 34 -1 -2	169	1
9 -1 108 -1 78 -1 50 -1 -2	3	1
50 -1 30 -1 5 -1 143 -1 -2	4	1
29 -1 1 -1 -2	68	2
33 -1 38 -1 90 -1 133 -1 144 -1 -2	1	1
8 -1 133 -1 -2	286	1
67 -1 9 -1 46 -1 38 -1 36 -1 120 -1 -2	1	1
3 -1 39 -1 42 -1 38 -1 -2	3	1
17 -1 68 -1 262 -1 -2	14	1
17 -1 13 -1 26 -1 -2	33	1
9 -1 74 -1 117 -1 143 -1 14 -1 -2	14	1
8 -1 209 -1 -2	67	1
49 -1 52 -1 -2	59	1
72 -1 108 -1 150 -1 50 -1 112 -1 -2	1	1
32 -1 48 -1 6 -1 253 -1 -2	15	1
1 -1 85 -1 260 -1 -2	3	1
32 -1 76 -1 37 -1 26 -1 111 -1 14 -1 72 -1 -2	1	1
17 -1 255 -1 -2	165	1
132 -1 204 -1 -2	5	1
22 -1 18 -1 35 -1 30 -1 -2	13	1
29 -1 6 -1 49 -1 109 -1 63 -1 -2	1	1
14 -1 18 -1 109 -1 146 -1 147 -1 19 -1 -2	1	1
78 -1 3 -1 184 -1 37 -1 -2	1	1
50 -1 38 -1 41 -1 187 -1 -2	1	1
146 -1 245 -1 90 -1 -2	2	1
64 -1 147 -1 -2	15	1
141 -1 25 -1 49 -1 -2	2	1
53 -1 143 -1 -2	241	1
14 -1 17 -1 49 -1 37 -1 68 -1 36 -1 -2	1	1
10 -1 17 -1 145 -1 7 -1 -2	7	1
38 -1 10 -1 144 -1 190 -1 -2	6	1
15 -1 248 -1 -2	42	1
45 -1 20 -1 13 -1 -2	9	1
8 -1 44 -1 50 -1 42 -1 -2	8	1
17 -1 117 -1 190 -1 -2	47	1
26 -1 55 -1 149 -1 -2	29	1
119 -1 63 -1 -2	12	1
30 -1 14 -1 24 -1 7 -1 -2	3	1
17 -1 58 -1 143 -1 145 -1 197 -1 -2	4	1
17 -1 36 -1 16 -1 143 -1 -2	46	1
35 -1 78 -1 150 -1 247 -1 -2	35	1
82 -1 73 -1 144 -1 74 -1 -2	1	1
18 -1 28 -1 111 -1 139 -1 -2	7	1
58 -1 35 -1 61 -1 51 -1 253 -1 -2	2	1
10 -1 30 -1 52 -1 -2	23	1
13 -1 36 -1 134 -1 -2	32	1
144 -1 20 -1 246 -1 250 -1 253 -1 70 -1 -2	1	1
117 -1 139 -1 163 -1 -2	18	1
61 -1 19 -1 -2	63	1
97 -1 180 -1 -2	4	1
53 -1 35 -1 73 -1 78 -1 9 -1 -2	3	1
51 -1 16 -1 102 -1 80 -1 -2	1	1
20 -1 37 -1 108 -1 248 -1 -2	1	1
124 -1 91 -1 -2	3	1
15 -1 17 -1 27 -1 117 -1 139 -1 -2	39	1
44 -1 20 -1 -2	81	1
105 -1 7 -1 -2	8	1
150 -1 53 -1 114 -1 -2	1	1
62 -1 87 -1 -2	12	1
118 -1 49 -1 246 -1 -2	26	1
52 -1 53 -1 114 -1 149 -1 -2	7	1
38 -1 16 -1 113 -1 253 -1 -2	8	1
19 -1 108 -1 34 -1 -2	11	1
15 -1 27 -1 79 -1 -2	36	1
21 -1 22 -1 53 -1 -2	17	1
14 -1 54 -1 -2	118	1
78 -1 143 -1 245 -1 46 -1 -2	14	1
59 -1 121 -1 -2	12	1
12 -1 47 -1 209 -1 -2	12	1
141 -1 20 -1 56 -1 -2	1	1
9 -1 49 -1 -2	176	1
29 -1 28 -1 33 -1 246 -1 -2	10	1
121 -1 39 -1 143 -1 99 -1 -2	1	1
113 -1 60 -1 -2	40	1
94 -1 97 -1 27 -1 48 -1 118 -1 -2	1	1
1 -1 29 -1 40 -1 120 -1 144 -1 -2	2	1
31 -1 44 -1 136 -1 24 -1 253 -1 -2	2	1
39 -1 35 -1 85 -1 -2	5	1
34 -1 17 -1 132 -1 -2	25	1
38 -1 89 -1 4 -1 246 -1 96 -1 24 -1 -2	1	1
21 -1 110 -1 119 -1 245 -1 -2	7	1
66 -1 1 -1 68 -1 28 -1 -2	2	1
117 -1 1 -1 4 -1 283 -1 -2	2	1
18 -1 37 -1 111 -1 33 -1 212 -1 -2	1	1
52 -1 36 -1 110 -1 -2	41	1
136 -1 143 -1 245 -1 -2	73	1
35 -1 3 -1 147 -1 248 -1 -2	4	1
49 -1 75 -1 247 -1 33 -1 -2	2	1
10 -1 38 -1 -2	175	1
17 -1 184 -1 35 -1 -2	3	1
47 -1 143 -1 180 -1 -2	21	1
74 -1 33 -1 11 -1 139 -1 149 -1 248 -1 -2	1	1
13 -1 19 -1 22 -1 36 -1 117 -1 -2	14	1
81 -1 70 -1 -2	18	1
81 -1 1 -1 25 -1 28 -1 71 -1 247 -1 83 -1 -2	1	1
9 -1 117 -1 254 -1 -2	41	1
113 -1 41 -1 -2	64	1
56 -1 10 -1 -2	39	1
56 -1 32 -1 64 -1 -2	5	1
20 -1 21 -1 78 -1 132 -1 210 -1 -2	2	1
27 -1 93 -1 59 -1 52 -1 -2	1	1
22 -1 74 -1 108 -1 -2	12	1
11 -1 86 -1 195 -1 109 -1 -2	1	1
30 -1 68 -1 -2	39	1
4 -1 49 -1 195 -1 -2	26	1
1 -1 29 -1 73 -1 62 -1 59 -1 123 -1 136 -1 -2	1	1
33 -1 49 -1 41 -1 133 -1 144 -1 -2	3	1
47 -1 78 -1 133 -1 -2	40	1
9 -1 18 -1 72 -1 113 -1 197 -1 245 -1 -2	3	1
13 -1 113 -1 -2	178	1
9 -1 245 -1 58 -1 -2	33	1
9 -1 12 -1 3 -1 -2	34	1
90 -1 102 -1 27 -1 143 -1 19 -1 -2	1	1
58 -1 117 -1 72 -1 -2	12	1
80 -1 39 -1 77 -1 -2	2	1
1 -1 53 -1 181 -1 255 -1 -2	2	1
67 -1 104 -1 -2	4	1
55 -1 250 -1 -2	51	1
5 -1 3 -1 114 -1 54 -1 165 -1 -2	1	1
28 -1 6 -1 44 -1 -2	14	1
11 -1 58 -1 5 -1 60 -1 38 -1 -2	1	1
25 -1 71 -1 18 -1 24 -1 -2	1	1
18 -1 39 -1 56 -1 -2	31	1
26 -1 118 -1 120 -1 247 -1 40 -1 -2	3	1
14 -1 17 -1 54 -1 -2	71	1
1 -1 10 -1 150 -1 -2	73	1
17 -1 51 -1 35 -1 117 -1 144 -1 92 -1 191 -1 -2	1	1
10 -1 36 -1 77 -1 144 -1 -2	9	1
76 -1 36 -1 -2	43	1
41 -1 190 -1 -2	37	1
64 -1 7 -1 -2	42	1
2 -1 27 -1 28 -1 -2	68	1
19 -1 74 -1 6 -1 -2	14	1
11 -1 246 -1 29 -1 -2	17	1
130 -1 116 -1 28 -1 57 -1 -2	1	1
2 -1 26 -1 117 -1 -2	165	1
39 -1 3 -1 -2	49	1
4 -1 9 -1 22 -1 -2	110	1
48 -1 9 -1 117 -1 -2	20	1
69 -1 144 -1 245 -1 246 -1 21 -1 -2	6	1
18 -1 7 -1 55 -1 -2	10	1
1 -1 30 -1 66 -1 7 -1 -2	5	1
36 -1 110 -1 10 -1 -2	31	1
36 -1 40 -1 41 -1 -2	27	1
54 -1 134 -1 245 -1 -2	18	1
13 -1 15 -1 262 -1 -2	19	1
17 -1 118 -1 143 -1 43 -1 -2	43	1
118 -1 34 -1 -2	78	1
42 -1 28 -1 150 -1 -2	27	1
81 -1 9 -1 82 -1 35 -1 79 -1 134 -1 76 -1 -2	1	1
21 -1 42 -1 -2	56	1
31 -1 12 -1 56 -1 -2	15	1
50 -1 16 -1 28 -1 149 -1 -2	1	1
110 -1 2 -1 111 -1 132 -1 104 -1 256 -1 -2	1	1
9 -1 15 -1 -2	234	1
74 -1 6 -1 -2	40	1
2 -1 44 -1 -2	114	1
30 -1 24 -1 150 -1 -2	19	1
26 -1 27 -1 78 -1 143 -1 41 -1 -2	12	1
17 -1 56 -1 -2	182	1
55 -1 49 -1 237 -1 -2	1	1
43 -1 33 -1 46 -1 133 -1 50 -1 255 -1 -2	1	1
10 -1 36 -1 33 -1 133 -1 19 -1 -2	2	1
15 -1 25 -1 17 -1 16 -1 45 -1 150 -1 -2	1	1
4 -1 35 -1 254 -1 -2	18	1
64 -1 78 -1 38 -1 245 -1 61 -1 56 -1 -2	1	1
38 -1 84 -1 -2	24	1
36 -1 18 -1 1 -1 245 -1 257 -1 262 -1 49 -1 -2	2	1
71 -1 13 -1 45 -1 262 -1 -2	1	1
165 -1 247 -1 -2	12	1
74 -1 83 -1 35 -1 53 -1 44 -1 -2	1	1
149 -1 56 -1 -2	22	1
64 -1 17 -1 85 -1 32 -1 57 -1 79 -1 46 -1 143 -1 -2	1	1
24 -1 48 -1 79 -1 253 -1 -2	12	1
8 -1 43 -1 20 -1 254 -1 -2	3	1
36 -1 65 -1 162 -1 255 -1 -2	2	1
7 -1 2 -1 143 -1 62 -1 -2	1	1
5 -1 13 -1 28 -1 61 -1 53 -1 218 -1 -2	1	1
80 -1 67 -1 76 -1 180 -1 -2	1	1
28 -1 246 -1 -2	216	1
117 -1 54 -1 -2	74	1
182 -1 195 -1 -2	1	1
27 -1 50 -1 -2	142	2
20 -1 53 -1 246 -1 -2	59	1
35 -1 26 -1 37 -1 257 -1 -2	2	1
39 -1 64 -1 -2	40	1
9 -1 26 -1 37 -1 108 -1 143 -1 144 -1 14 -1 -2	2	1
57 -1 139 -1 144 -1 40 -1 309 -1 -2	1	1
57 -1 120 -1 -2	37	1
110 -1 56 -1 49 -1 -2	13	1
15 -1 17 -1 46 -1 81 -1 5 -1 80 -1 255 -1 -2	1	1
2 -1 20 -1 113 -1 4 -1 -2	9	1
18 -1 262 -1 86 -1 -2	1	1
45 -1 46 -1 156 -1 157 -1 79 -1 57 -1 106 -1 145 -1 -2	1	1
139 -1 144 -1 189 -1 253 -1 -2	29	1
40 -1 30 -1 97 -1 113 -1 114 -1 92 -1 253 -1 -2	1	1
57 -1 86 -1 136 -1 144 -1 -2	1	1
20 -1 35 -1 184 -1 -2	16	1
20 -1 40 -1 143 -1 149 -1 179 -1 -2	2	1
30 -1 133 -1 -2	108	1
45 -1 66 -1 47 -1 -2	9	1
43 -1 41 -1 210 -1 -2	4	1
117 -1 133 -1 262 -1 -2	33	1
19 -1 65 -1 22 -1 83 -1 86 -1 150 -1 -2	1	1
10 -1 67 -1 252 -1 -2	9	1
109 -1 112 -1 -2	12	1
12 -1 28 -1 250 -1 37 -1 -2	1	1
4 -1 31 -1 15 -1 62 -1 245 -1 65 -1 -2	1	1
22 -1 6 -1 189 -1 -2	22	1
10 -1 13 -1 108 -1 89 -1 -2	1	1
113 -1 38 -1 75 -1 -2	3	1
8 -1 110 -1 47 -1 1 -1 255 -1 50 -1 -2	1	1
36 -1 110 -1 -2	256	1
57 -1 9 -1 143 -1 32 -1 -2	7	1
18 -1 24 -1 253 -1 -2	121	1
12 -1 56 -1 232 -1 -2	3	1
23 -1 37 -1 78 -1 -2	25	1
136 -1 34 -1 -2	17	1
8 -1 14 -1 45 -1 64 -1 59 -1 -2	2	1
49 -1 26 -1 47 -1 45 -1 32 -1 -2	1	1
2 -1 46 -1 58 -1 22 -1 70 -1 139 -1 149 -1 -2	1	1
58 -1 141 -1 -2	33	1
132 -1 49 -1 -2	53	1
9 -1 39 -1 41 -1 -2	49	1
38 -1 34 -1 118 -1 -2	17	1
1 -1 86 -1 247 -1 -2	20	1
20 -1 28 -1 237 -1 -2	1	1
16 -1 20 -1 6 -1 190 -1 -2	1	1
37 -1 81 -1 117 -1 182 -1 -2	1	1
28 -1 27 -1 -2	102	1
94 -1 89 -1 32 -1 56 -1 101 -1 -2	1	1
76 -1 120 -1 248 -1 -2	8	1
55 -1 40 -1 41 -1 37 -1 271 -1 -2	1	1
7 -1 10 -1 78 -1 38 -1 114 -1 -2	1	1
37 -1 39 -1 48 -1 -2	17	1
2 -1 28 -1 70 -1 245 -1 246 -1 -2	7	1
8 -1 10 -1 178 -1 46 -1 166 -1 163 -1 246 -1 -2	1	1
16 -1 17 -1 23 -1 36 -1 118 -1 -2	9	1
10 -1 105 -1 -2	15	1
51 -1 50 -1 -2	61	2
12 -1 163 -1 31 -1 -2	2	1
78 -1 54 -1 -2	59	1
27 -1 50 -1 29 -1 260 -1 -2	3	1
7 -1 12 -1 51 -1 -2	6	1
40 -1 31 -1 13 -1 253 -1 -2	9	1
13 -1 29 -1 139 -1 -2	41	1
38 -1 26 -1 79 -1 48 -1 96 -1 24 -1 -2	1	1
1 -1 143 -1 -2	574	1
68 -1 33 -1 104 -1 144 -1 260 -1 281 -1 77 -1 -2	1	1
39 -1 71 -1 113 -1 21 -1 -2	2	1
108 -1 29 -1 139 -1 143 -1 49 -1 46 -1 -2	1	1
121 -1 124 -1 11 -1 16 -1 134 -1 117 -1 -2	1	1
15 -1 74 -1 -2	49	1
99 -1 69 -1 -2	8	1
139 -1 61 -1 -2	39	1
26 -1 18 -1 62 -1 41 -1 110 -1 253 -1 -2	1	1
79 -1 9 -1 31 -1 45 -1 69 -1 -2	2	1
14 -1 43 -1 41 -1 -2	31	1
28 -1 246 -1 262 -1 87 -1 -2	1	1
50 -1 26 -1 -2	77	1
24 -1 253 -1 -2	275	1
28 -1 35 -1 80 -1 143 -1 -2	7	1
139 -1 21 -1 -2	64	1
26 -1 40 -1 50 -1 -2	33	1
69 -1 61 -1 31 -1 232 -1 -2	1	1
118 -1 149 -1 32 -1 -2	14	1
89 -1 147 -1 -2	7	1
66 -1 38 -1 -2	42	1
89 -1 248 -1 -2	5	1
61 -1 84 -1 248 -1 -2	2	1
36 -1 9 -1 -2	78	1
24 -1 39 -1 70 -1 143 -1 150 -1 -2	1	1
68 -1 98 -1 43 -1 255 -1 -2	2	1
16 -1 26 -1 50 -1 117 -1 54 -1 -2	2	1
36 -1 27 -1 245 -1 21 -1 -2	9	1
112 -1 50 -1 59 -1 -2	3	1
8 -1 29 -1 73 -1 68 -1 48 -1 -2	1	1
38 -1 60 -1 10 -1 48 -1 78 -1 118 -1 245 -1 -2	1	1
9 -1 54 -1 108 -1 109 -1 -2	14	1
6 -1 139 -1 150 -1 -2	37	1
35 -1 75 -1 184 -1 190 -1 17 -1 -2	1	1
118 -1 11 -1 50 -1 -2	7	1
10 -1 78 -1 32 -1 110 -1 3 -1 116 -1 266 -1 -2	1	1
8 -1 27 -1 48 -1 -2	90	1
