#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

1 8 -1 1 -1 1 -1 9 -1 1 8 -1 -2	1107	1
9 -1 3 -1 1 -1 8 -1 7 -1 1 -1 8 -1 4 -1 -2	23	1
1 -1 1 4 -1 8 -1 9 -1 -2	460	1
8 -1 8 -1 7 -1 -2	2456	2
4 -1 1 9 -1 5 -1 6 -1 1 -1 -2	51	1
1 2 9 -1 -2	1388	1
1 -1 2 7 -1 1 2 -1 5 -1 7 -1 3 6 -1 -2	6	1
1 -1 9 -1 1 -1 9 -1 1 7 -1 3 -1 1 10 -1 -2	41	1
1 -1 1 -1 1 5 9 -1 7 -1 -2	1212	1
2 -1 8 -1 2 -1 1 4 -1 7 -1 -2	106	1
7 9 -1 1 9 -1 8 -1 -2	1406	1
4 -1 8 -1 3 -1 7 -1 2 -1 -2	71	1
1 -1 7 -1 7 -1 -2	2587	4
5 9 -1 1 -1 8 -1 -2	2245	2
1 -1 4 -1 1 -1 2 -1 -2	353	1
4 5 -1 4 -1 5 -1 1 5 -1 -2	405	1
9 -1 5 7 10 -1 -2	397	1
1 7 -1 7 9 -1 5 -1 -2	1424	1
1 8 -1 1 7 -1 1 -1 9 -1 8 -1 5 -1 -2	462	1
5 9 -1 2 4 -1 2 -1 5 -1 -2	180	1
1 -1 9 -1 7 -1 -2	2459	1
1 -1 5 -1 2 7 -1 -2	861	1
7 -1 5 7 -1 -2	2833	3
5 -1 6 -1 5 -1 8 -1 -2	240	1
9 -1 2 9 -1 -2	1857	1
1 5 7 -1 7 9 -1 5 9 -1 -2	1036	1
1 7 -1 7 -1 7 -1 -2	2028	1
1 -1 1 7 -1 1 -1 -2	2261	1
2 7 -1 7 -1 2 -1 -2	871	1
10 -1 10 -1 1 -1 -2	727	2
1 6 -1 1 7 -1 8 10 -1 4 5 -1 -2	16	1
2 4 -1 -2	487	7
7 -1 7 9 -1 -2	2721	1
1 -1 1 5 -1 1 2 -1 -2	1165	1
1 9 -1 7 -1 1 -1 5 -1 5 -1 8 -1 -2	606	1
4 -1 3 -1 7 -1 2 -1 1 -1 -2	78	1
5 -1 7 -1 9 -1 8 -1 -2	1693	1
3 9 10 -1 -2	209	1
3 7 8 -1 1 -1 3 5 -1 -2	253	1
3 9 -1 3 4 -1 1 -1 1 -1 4 -1 -2	66	1
1 2 -1 7 -1 2 -1 7 -1 -2	567	1
1 -1 6 -1 5 -1 4 -1 -2	74	1
4 10 -1 9 -1 9 -1 -2	163	1
5 -1 4 -1 1 -1 5 -1 -2	723	1
5 -1 5 -1 8 -1 8 -1 -2	2735	1
5 -1 3 7 -1 7 -1 2 8 9 -1 -2	152	1
9 -1 7 -1 9 -1 3 -1 -2	674	1
1 5 -1 8 -1 1 6 8 -1 8 -1 2 -1 -2	55	1
1 -1 3 -1 1 -1 9 -1 -2	885	1
4 7 -1 8 -1 9 -1 5 -1 1 9 -1 1 -1 5 -1 9 -1 -2	45	1
1 -1 2 3 -1 4 5 -1 -2	108	1
2 -1 3 -1 2 -1 9 -1 7 -1 4 7 -1 -2	25	1
9 10 -1 1 9 -1 -2	673	1
2 -1 3 9 -1 -2	578	2
10 -1 8 10 -1 1 -1 -2	408	1
1 5 -1 9 -1 1 8 -1 -2	1857	1
7 -1 1 -1 1 -1 8 -1 8 -1 1 -1 2 -1 7 -1 -2	107	1
1 8 -1 2 -1 4 9 -1 -2	252	1
1 8 -1 5 -1 1 -1 7 -1 9 -1 -2	869	1
9 -1 9 -1 7 -1 -2	3021	2
1 -1 2 9 -1 1 -1 -2	1295	2
1 9 -1 8 -1 2 5 -1 10 -1 9 -1 8 -1 1 5 -1 2 -1 9 -1 -2	12	1
5 -1 4 -1 1 -1 5 -1 1 -1 8 -1 -2	287	1
1 -1 1 -1 8 -1 5 -1 5 8 -1 -2	1304	1
1 3 -1 1 -1 2 -1 -2	489	1
1 -1 8 -1 1 -1 2 8 -1 5 -1 7 -1 1 3 -1 -2	61	1
1 9 -1 1 -1 5 -1 1 -1 -2	2200	1
5 -1 4 -1 5 7 10 -1 1 5 -1 1 7 8 -1 8 9 -1 7 -1 1 -1 8 -1 -2	8	1
7 -1 1 -1 7 -1 2 -1 7 9 10 -1 -2	88	1
1 -1 9 -1 1 -1 8 -1 -2	2308	1
1 -1 10 -1 5 9 -1 9 -1 8 -1 5 -1 -2	185	1
8 -1 7 -1 1 9 -1 7 -1 7 -1 1 5 -1 -2	409	1
5 9 -1 3 -1 1 -1 -2	889	1
7 8 -1 9 -1 8 9 -1 2 -1 -2	560	1
5 -1 4 -1 4 7 -1 1 5 8 -1 -2	173	1
3 -1 1 -1 1 -1 5 -1 3 -1 -2	481	1
3 5 -1 1 -1 7 10 -1 8 -1 3 5 -1 -2	48	1
2 10 -1 5 -1 8 -1 -2	219	1
3 -1 1 -1 1 -1 3 -1 -2	776	1
4 -1 2 8 -1 1 -1 2 -1 9 -1 -2	124	1
3 4 9 -1 9 -1 1 9 -1 5 -1 -2	132	1
5 6 8 -1 1 -1 5 -1 -2	167	1
4 7 -1 7 -1 1 5 -1 1 -1 -2	279	1
1 8 -1 5 -1 -2	2971	4
9 -1 1 9 -1 8 -1 5 -1 -2	1739	1
1 -1 5 -1 5 -1 2 -1 -2	1347	1
1 -1 2 -1 8 -1 8 -1 1 -1 8 -1 1 5 8 -1 5 8 -1 -2	102	1
8 -1 7 -1 1 5 -1 1 -1 -2	1282	1
4 9 -1 1 7 -1 -2	504	1
9 -1 2 -1 2 5 -1 2 5 -1 2 7 -1 1 -1 -2	144	1
9 -1 8 -1 8 -1 7 -1 -2	1654	1
9 -1 4 -1 1 -1 1 -1 -2	708	1
2 5 -1 1 -1 -2	1613	2
1 -1 8 -1 5 -1 7 -1 -2	1541	1
1 -1 4 8 -1 5 9 -1 5 -1 2 -1 2 7 8 -1 2 5 8 -1 2 -1 7 -1 -2	11	1
2 8 -1 2 -1 1 -1 -2	956	1
10 -1 1 7 -1 3 9 -1 -2	159	1
1 -1 8 -1 8 -1 8 -1 -2	2487	1
7 -1 6 -1 1 7 -1 5 -1 7 -1 2 -1 -2	34	1
2 -1 9 -1 1 -1 9 -1 -2	1280	1
1 5 -1 2 -1 4 -1 4 5 -1 -2	191	1
1 -1 8 -1 1 -1 1 -1 3 9 -1 -2	432	1
3 10 -1 3 -1 2 -1 8 -1 6 -1 8 -1 2 -1 1 5 -1 9 -1 -2	2	1
10 -1 1 8 -1 7 -1 -2	453	1
1 -1 1 4 6 -1 1 7 -1 -2	42	1
1 -1 8 -1 4 -1 1 -1 1 4 -1 -2	248	1
5 -1 7 8 -1 1 -1 7 8 -1 3 7 -1 1 -1 1 5 -1 1 7 -1 -2	39	1
10 -1 8 -1 1 -1 1 4 -1 -2	130	1
4 9 -1 3 -1 1 -1 1 4 -1 -2	125	1
4 9 -1 3 -1 5 7 -1 -2	167	1
6 -1 7 -1 7 -1 8 -1 -2	174	1
1 5 -1 7 -1 9 -1 1 9 -1 1 4 -1 -2	194	1
9 -1 4 6 8 -1 7 -1 5 9 -1 -2	26	1
7 -1 1 -1 3 8 -1 -2	554	1
3 4 -1 1 -1 1 -1 -2	226	1
3 -1 5 7 -1 4 -1 -2	213	1
3 -1 1 2 8 9 -1 9 -1 10 -1 -2	61	1
5 -1 5 -1 2 -1 -2	2040	2
7 -1 1 -1 5 -1 -2	2512	6
1 -1 1 6 7 -1 -2	187	1
2 3 -1 8 -1 7 9 -1 -2	228	1
1 -1 5 10 -1 1 -1 1 -1 -2	512	1
1 -1 1 -1 1 2 -1 1 5 -1 -2	893	1
2 -1 1 -1 8 -1 9 -1 5 -1 -2	709	1
1 -1 8 -1 9 -1 -2	2924	2
1 5 -1 1 2 -1 5 6 -1 1 -1 1 -1 1 -1 4 6 -1 -2	2	1
1 5 9 -1 2 -1 1 -1 5 -1 5 -1 -2	630	1
5 -1 5 -1 8 -1 -2	3724	3
8 -1 1 2 -1 3 5 8 10 -1 5 -1 -2	41	1
5 -1 8 -1 1 -1 1 -1 -2	2334	1
1 5 7 -1 1 -1 8 -1 8 -1 -2	996	1
5 9 -1 1 -1 1 -1 4 -1 5 9 -1 -2	369	1
8 -1 5 9 -1 1 -1 -2	2197	2
3 -1 9 -1 2 -1 1 -1 -2	434	1
9 -1 1 5 -1 1 -1 5 8 9 10 -1 7 -1 9 -1 8 -1 -2	61	1
1 -1 8 -1 3 -1 5 -1 5 7 -1 -2	332	1
1 7 -1 7 -1 7 -1 1 -1 -2	1501	1
5 -1 5 -1 5 -1 9 -1 -2	3388	1
2 7 8 10 -1 8 9 -1 3 -1 7 -1 1 10 -1 5 10 -1 1 -1 7 -1 1 -1 -2	4	1
5 -1 7 -1 9 -1 3 4 7 8 -1 7 -1 1 7 -1 -2	24	1
2 -1 1 -1 4 9 -1 -2	332	1
8 -1 10 -1 1 5 -1 -2	567	1
2 7 -1 1 5 -1 2 7 -1 4 7 8 -1 1 5 -1 5 9 -1 2 -1 -2	19	1
1 9 10 -1 5 7 -1 5 -1 9 -1 4 -1 1 2 -1 1 4 5 -1 -2	11	1
5 -1 1 -1 3 -1 1 -1 -2	882	2
1 -1 7 9 -1 9 -1 2 -1 -2	769	1
8 -1 1 -1 5 -1 1 -1 -2	2299	2
7 -1 7 10 -1 7 -1 8 -1 7 -1 4 5 -1 7 -1 -2	20	1
9 -1 3 -1 1 8 -1 -2	768	1
1 9 -1 4 -1 -2	951	1
10 -1 1 -1 1 5 -1 -2	672	1
1 7 -1 1 9 -1 3 -1 -2	594	1
8 -1 1 -1 1 -1 5 -1 -2	2366	1
5 9 -1 1 8 -1 9 -1 -2	1870	1
1 7 -1 9 -1 9 -1 1 7 -1 -2	1173	1
5 -1 5 -1 1 2 5 -1 1 10 -1 -2	184	1
5 10 -1 8 -1 5 -1 10 -1 5 10 -1 -2	167	1
2 5 -1 5 -1 -2	1893	2
9 -1 9 -1 7 -1 8 -1 -2	1798	1
1 -1 2 -1 9 -1 -2	1629	3
6 7 -1 2 10 -1 1 -1 1 2 -1 9 -1 -2	12	1
8 -1 1 -1 1 -1 4 -1 3 9 -1 2 -1 -2	55	1
6 -1 4 -1 2 4 9 -1 2 -1 1 5 7 -1 1 6 -1 -2	3	1
4 7 -1 1 -1 8 -1 -2	399	1
9 -1 7 8 -1 7 10 -1 -2	302	1
2 7 -1 9 -1 7 -1 -2	864	1
8 -1 10 -1 1 8 -1 -2	597	1
10 -1 7 -1 1 7 -1 1 9 10 -1 5 -1 -2	104	1
5 -1 5 -1 8 -1 3 -1 1 4 5 -1 1 -1 5 10 -1 -2	17	1
1 -1 3 -1 8 9 -1 -2	759	1
7 -1 1 5 -1 9 -1 7 -1 3 9 -1 3 -1 7 -1 -2	69	1
1 -1 5 10 -1 5 -1 10 -1 1 -1 8 9 -1 9 -1 -2	70	1
4 9 -1 4 -1 -2	836	1
1 2 7 8 -1 7 9 -1 1 -1 -2	337	1
9 -1 8 9 -1 9 -1 -2	2853	1
7 -1 6 -1 1 -1 7 -1 2 3 -1 -2	21	1
9 -1 1 7 -1 5 7 -1 -2	1411	1
8 -1 1 -1 3 -1 1 -1 5 -1 9 -1 -2	345	1
1 -1 9 -1 1 7 9 -1 -2	1540	1
1 -1 4 10 -1 -2	195	1
8 -1 9 -1 1 -1 4 -1 9 -1 -2	408	1
9 -1 9 -1 9 -1 -2	5278	4
9 -1 1 3 -1 -2	1067	1
1 8 -1 6 7 -1 10 -1 7 -1 -2	30	1
9 -1 9 -1 3 -1 -2	1331	2
1 -1 7 -1 10 -1 4 6 -1 1 -1 2 7 -1 4 -1 -2	2	1
1 10 -1 1 8 -1 1 -1 5 -1 9 -1 -2	249	1
7 -1 7 -1 9 -1 8 10 -1 1 -1 4 8 -1 -2	37	1
4 -1 1 -1 6 -1 1 -1 -2	84	1
9 -1 5 -1 5 7 -1 8 -1 2 -1 -2	490	1
3 -1 1 8 -1 10 -1 1 9 -1 -2	153	1
1 -1 1 2 -1 5 -1 4 -1 7 -1 -2	161	1
1 -1 10 -1 10 -1 -2	663	2
1 9 -1 8 -1 2 -1 -2	1115	1
1 3 -1 3 -1 1 -1 9 -1 -2	574	1
5 8 -1 5 -1 5 -1 1 -1 8 -1 1 -1 -2	891	1
2 9 -1 5 6 -1 7 -1 10 -1 4 -1 8 -1 -2	9	1
1 9 -1 9 -1 1 -1 -2	3291	1
1 4 -1 2 -1 1 -1 9 -1 2 -1 1 2 5 -1 -2	67	1
3 -1 7 -1 1 -1 9 -1 -2	596	1
7 -1 2 10 -1 -2	262	1
7 8 -1 9 -1 -2	2075	2
1 -1 1 8 -1 1 -1 -2	2850	1
1 4 9 -1 2 -1 2 9 -1 1 5 8 -1 4 -1 8 -1 -2	39	1
9 -1 1 -1 2 -1 4 8 -1 2 8 9 -1 1 4 7 -1 8 -1 2 5 7 -1 -2	6	1
1 -1 9 -1 1 3 -1 10 -1 -2	193	1
2 -1 5 9 -1 9 -1 -2	1417	1
1 -1 1 -1 2 -1 8 -1 -2	1133	1
5 -1 8 -1 8 -1 5 -1 -2	2700	1
2 -1 5 -1 1 2 -1 8 -1 4 7 8 -1 -2	75	1
2 -1 8 -1 7 -1 1 -1 7 -1 -2	471	1
1 -1 9 -1 1 -1 8 9 -1 8 -1 -2	1284	1
2 -1 5 -1 1 7 9 -1 -2	693	1
3 -1 1 7 -1 10 -1 1 9 -1 1 -1 2 -1 1 3 -1 8 -1 -2	12	1
4 -1 2 4 -1 -2	354	1
2 3 -1 2 -1 3 -1 -2	348	1
8 -1 2 -1 1 -1 -2	1463	2
5 8 -1 4 -1 5 8 -1 8 -1 9 -1 1 -1 9 -1 -2	113	1
8 -1 1 -1 3 8 -1 1 -1 -2	567	1
7 -1 1 9 10 -1 -2	425	1
1 -1 1 -1 1 5 -1 1 -1 2 -1 -2	802	1
7 -1 5 -1 1 3 -1 5 -1 9 -1 -2	356	1
8 -1 1 5 8 -1 1 -1 -2	1920	1
9 10 -1 1 -1 3 -1 -2	229	1
8 -1 5 -1 7 -1 -2	2280	1
5 7 -1 1 9 -1 4 -1 8 -1 -2	282	1
7 8 -1 5 -1 2 8 -1 2 -1 -2	423	1
7 -1 5 -1 3 -1 10 -1 1 4 -1 -2	41	1
9 -1 8 -1 7 -1 7 -1 1 -1 -2	954	1
7 -1 1 7 -1 4 -1 4 -1 -2	309	1
5 -1 1 7 -1 7 8 -1 -2	1265	1
9 -1 6 9 -1 1 7 9 -1 5 -1 1 7 -1 6 -1 -2	28	1
4 -1 1 -1 1 5 -1 6 -1 2 -1 5 9 -1 4 -1 9 -1 -2	9	1
5 -1 8 -1 7 -1 1 5 -1 1 7 -1 -2	692	1
2 7 8 -1 -2	854	1
1 9 -1 10 -1 8 -1 1 3 -1 -2	129	1
5 -1 8 -1 7 -1 9 -1 -2	1606	1
7 9 -1 1 -1 2 -1 -2	997	1
9 -1 1 -1 1 8 -1 8 -1 9 -1 1 -1 -2	805	1
6 -1 1 10 -1 -2	81	1
1 -1 9 -1 3 -1 -2	1136	1
1 -1 4 -1 5 6 -1 8 -1 -2	60	1
1 3 -1 7 -1 -2	785	2
6 7 -1 1 -1 9 -1 6 -1 -2	104	1
5 -1 9 -1 5 9 -1 -2	3479	1
9 -1 2 -1 1 8 -1 7 -1 1 -1 2 -1 -2	235	1
5 8 -1 1 -1 1 -1 5 -1 1 -1 -2	1382	1
1 -1 8 -1 10 -1 2 4 -1 2 6 7 9 -1 7 -1 9 -1 -2	4	1
10 -1 5 -1 1 4 -1 -2	188	1
5 9 -1 3 9 -1 5 9 -1 1 -1 5 -1 8 -1 -2	250	1
1 5 8 -1 5 -1 9 -1 9 -1 -2	1399	1
8 -1 1 -1 5 -1 8 -1 -2	2241	1
5 -1 8 -1 8 -1 7 -1 7 -1 -2	1063	1
6 -1 8 -1 -2	394	2
8 -1 2 -1 2 -1 1 10 -1 2 -1 1 -1 5 -1 1 -1 -2	22	1
5 7 -1 1 8 -1 1 -1 -2	1370	1
7 -1 1 -1 8 -1 -2	2199	5
9 -1 3 -1 2 9 -1 -2	493	1
1 -1 3 8 -1 1 -1 7 -1 1 -1 2 -1 -2	99	1
1 9 -1 2 7 8 -1 5 -1 3 9 -1 3 5 -1 1 -1 -2	50	1
6 9 -1 -2	376	2
7 -1 6 7 -1 -2	248	1
5 -1 2 4 -1 1 -1 2 -1 1 -1 -2	131	1
5 -1 3 -1 7 -1 1 7 -1 -2	455	1
1 -1 1 5 -1 7 8 -1 -2	1364	1
3 7 9 -1 6 7 -1 1 -1 5 -1 10 -1 -2	10	1
5 7 -1 1 9 -1 -2	1914	1
8 -1 8 -1 9 -1 4 -1 7 -1 3 -1 4 5 -1 -2	18	1
1 2 -1 1 -1 7 -1 1 -1 -2	743	1
3 9 -1 7 -1 1 -1 4 9 -1 1 -1 -2	85	1
1 7 -1 7 9 -1 7 -1 1 -1 3 9 -1 5 -1 -2	150	1
1 5 -1 4 -1 10 -1 1 -1 -2	166	1
5 -1 1 10 -1 1 -1 5 9 -1 8 -1 -2	262	1
1 9 -1 1 -1 2 7 -1 -2	754	1
9 -1 8 -1 6 -1 6 8 -1 1 -1 -2	75	1
3 5 -1 5 -1 -2	1341	3
9 -1 5 -1 1 2 -1 8 10 -1 6 7 -1 3 -1 -2	8	1
3 9 -1 1 -1 -2	1085	2
1 -1 1 9 -1 5 -1 -2	2826	1
2 -1 1 -1 7 -1 -2	1202	2
5 -1 2 -1 8 -1 7 -1 -2	810	1
7 -1 3 -1 3 -1 -2	789	2
1 -1 3 -1 8 -1 8 -1 -2	759	1
2 -1 2 -1 7 8 9 -1 1 -1 -2	408	1
1 2 -1 1 9 -1 -2	1339	1
5 -1 5 9 -1 1 -1 5 9 -1 -2	1993	1
1 -1 10 -1 1 -1 9 -1 7 -1 -2	313	2
2 -1 7 -1 3 8 -1 2 -1 5 -1 8 -1 -2	86	1
2 -1 5 -1 1 -1 9 -1 -2	1179	1
9 -1 5 -1 5 -1 4 -1 3 -1 2 4 -1 -2	33	1
3 -1 5 8 -1 -2	1096	2
9 -1 1 -1 1 9 -1 5 -1 1 -1 -2	1615	1
10 -1 9 -1 9 -1 2 -1 -2	303	1
2 7 -1 5 -1 2 5 -1 5 -1 8 -1 3 7 -1 4 -1 -2	20	1
7 -1 6 -1 5 -1 1 -1 5 9 -1 2 -1 -2	47	1
1 5 -1 5 -1 5 -1 -2	3432	1
1 9 10 -1 1 -1 5 -1 5 7 -1 -2	238	1
5 -1 8 -1 5 8 9 -1 1 -1 7 -1 -2	734	1
10 -1 1 9 -1 9 -1 -2	663	1
9 -1 1 2 -1 -2	1568	2
2 10 -1 1 -1 8 -1 -2	217	1
9 -1 1 -1 3 -1 3 -1 -2	686	1
9 -1 7 10 -1 5 9 -1 4 -1 4 7 -1 1 8 -1 5 -1 -2	18	1
5 -1 2 -1 9 -1 -2	1700	5
2 -1 1 -1 10 -1 10 -1 2 -1 2 4 -1 7 -1 6 -1 -2	2	1
7 -1 1 -1 4 -1 -2	679	1
4 -1 5 -1 7 -1 -2	684	1
1 -1 5 -1 1 -1 1 -1 1 -1 8 9 -1 -2	847	1
9 -1 1 4 8 -1 1 8 -1 10 -1 1 -1 -2	67	1
7 -1 1 -1 3 -1 5 -1 9 -1 -2	437	1
1 -1 4 5 -1 5 -1 -2	762	1
1 7 -1 2 -1 -2	1235	1
5 -1 1 -1 9 -1 1 -1 9 -1 7 8 9 -1 4 -1 -2	88	1
1 -1 9 -1 3 4 -1 5 -1 -2	164	1
4 -1 3 -1 2 -1 4 7 -1 3 8 -1 1 -1 8 -1 -2	12	1
8 -1 1 -1 1 8 -1 -2	2797	2
2 5 -1 2 -1 2 -1 5 9 -1 -2	678	1
5 -1 10 -1 1 8 -1 9 -1 -2	422	1
1 -1 5 -1 8 -1 -2	3058	2
7 -1 2 -1 3 -1 -2	473	1
1 7 -1 1 8 -1 2 7 -1 -2	551	1
7 -1 2 5 -1 2 9 -1 -2	658	1
8 -1 10 -1 1 -1 9 -1 9 -1 -2	347	1
1 -1 1 7 9 -1 1 -1 5 -1 2 -1 -2	443	1
7 8 -1 5 7 -1 1 -1 -2	1251	1
5 -1 3 8 -1 8 9 -1 8 -1 4 -1 -2	113	1
8 -1 1 -1 1 -1 2 9 -1 1 -1 7 -1 -2	290	1
3 -1 7 8 -1 8 -1 10 -1 10 -1 -2	52	1
2 9 -1 1 5 -1 2 -1 -2	901	1
9 -1 2 5 -1 -2	1606	1
1 5 -1 5 -1 8 -1 1 -1 6 -1 7 -1 2 -1 -2	27	1
1 -1 1 -1 1 -1 1 3 5 -1 1 -1 -2	444	1
1 -1 2 -1 7 -1 7 -1 8 -1 -2	482	1
1 3 -1 1 -1 2 8 -1 1 -1 1 -1 -2	193	1
8 -1 9 -1 8 -1 8 -1 -2	2515	1
2 -1 1 3 -1 5 7 -1 4 -1 -2	80	1
8 -1 4 8 -1 1 4 -1 7 -1 7 -1 -2	137	1
9 -1 5 -1 5 -1 9 -1 5 -1 -2	2406	1
5 -1 8 9 -1 7 -1 1 -1 2 5 -1 1 -1 -2	261	1
7 -1 1 9 -1 1 -1 4 -1 10 -1 3 7 -1 9 -1 7 -1 7 -1 1 8 -1 -2	1	1
5 9 -1 5 -1 9 -1 -2	3501	1
5 -1 9 -1 9 -1 1 -1 -2	2706	1
9 -1 5 -1 9 -1 -2	4115	3
3 -1 1 9 -1 10 -1 8 -1 -2	166	1
1 -1 1 -1 9 -1 7 -1 -2	1928	1
5 -1 1 -1 1 -1 5 7 9 -1 5 -1 -2	868	1
8 -1 6 -1 3 5 7 -1 8 -1 4 -1 4 -1 -2	11	1
1 -1 9 -1 9 -1 1 8 -1 1 -1 -2	1357	1
1 7 -1 5 9 -1 -2	1873	1
3 8 -1 10 -1 1 -1 5 9 -1 -2	122	1
1 -1 8 -1 10 -1 6 9 10 -1 1 4 -1 -2	6	1
1 -1 2 10 -1 1 -1 5 7 -1 1 4 5 -1 7 -1 -2	21	1
3 -1 1 -1 5 -1 -2	1168	2
7 -1 1 5 -1 8 -1 1 -1 -2	1273	1
8 -1 10 -1 4 -1 -2	232	1
1 -1 1 -1 5 -1 5 8 -1 -2	1982	1
7 -1 1 -1 10 -1 7 -1 1 -1 1 -1 2 -1 -2	62	1
5 -1 1 -1 5 -1 -2	4073	2
5 -1 4 -1 5 -1 -2	1060	1
5 -1 2 -1 9 -1 1 -1 -2	1179	1
9 -1 3 -1 8 -1 -2	1021	1
3 -1 4 -1 8 -1 -2	301	1
2 9 -1 7 -1 5 7 -1 7 9 -1 7 -1 2 -1 8 -1 5 -1 7 -1 -2	28	1
5 -1 7 -1 1 -1 -2	2545	1
9 -1 5 -1 8 9 -1 1 -1 1 5 9 -1 -2	917	1
9 -1 8 -1 10 -1 4 -1 -2	168	1
1 -1 5 9 -1 1 -1 -2	2769	1
3 7 -1 7 -1 3 7 -1 7 -1 9 -1 5 -1 8 -1 -2	61	1
7 -1 9 -1 3 -1 4 -1 9 -1 -2	132	1
9 -1 1 -1 4 8 -1 -2	553	1
1 5 9 -1 2 -1 8 -1 -2	872	1
1 -1 5 -1 5 -1 1 -1 1 2 -1 -2	742	1
1 5 -1 1 -1 5 8 -1 10 -1 1 -1 10 -1 2 -1 -2	36	1
5 -1 5 -1 1 -1 5 -1 -2	3286	2
5 10 -1 2 -1 10 -1 3 -1 1 -1 -2	43	1
1 5 -1 3 -1 1 5 -1 5 -1 2 -1 -2	260	1
3 4 -1 6 -1 3 6 -1 9 -1 1 4 7 9 -1 9 -1 3 -1 9 -1 -2	1	1
3 -1 3 -1 3 9 -1 -2	820	1
1 -1 5 9 -1 5 -1 8 -1 -2	1769	1
4 -1 4 5 -1 -2	904	1
2 -1 8 -1 -2	2046	10
8 9 -1 9 -1 3 6 -1 -2	60	1
1 -1 5 -1 1 -1 2 7 -1 -2	697	1
7 9 -1 1 -1 -2	2436	3
7 -1 7 -1 4 9 -1 -2	486	1
7 -1 1 -1 1 7 -1 7 -1 5 -1 7 -1 -2	568	1
2 -1 1 -1 1 -1 8 -1 5 -1 -2	724	1
10 -1 1 7 -1 8 -1 -2	454	1
7 8 -1 3 -1 -2	729	1
5 -1 9 -1 9 -1 -2	4139	3
1 -1 2 5 -1 5 -1 -2	1323	1
9 -1 5 -1 1 -1 9 -1 -2	2674	1
4 -1 5 -1 7 -1 9 -1 -2	478	1
2 8 -1 7 -1 1 -1 1 -1 1 -1 -2	409	1
9 -1 2 -1 2 9 -1 2 5 -1 9 -1 -2	451	1
7 8 -1 10 -1 1 5 -1 5 -1 10 -1 2 5 -1 9 10 -1 -2	16	1
3 5 7 -1 -2	682	1
1 -1 9 -1 1 -1 5 -1 -2	2697	1
9 -1 1 9 -1 1 3 -1 8 10 -1 -2	116	1
1 -1 9 -1 7 -1 8 -1 5 8 -1 2 4 -1 -2	78	1
5 -1 2 -1 1 8 -1 5 -1 -2	877	1
5 8 9 -1 2 9 10 -1 7 8 -1 9 10 -1 7 9 -1 5 -1 10 -1 1 -1 -2	5	1
2 -1 1 8 -1 4 -1 1 8 9 -1 6 -1 -2	17	1
7 -1 9 -1 1 -1 7 -1 5 -1 1 -1 5 -1 5 -1 3 -1 -2	50	1
5 7 -1 9 -1 2 10 -1 8 -1 3 -1 2 9 -1 1 -1 2 5 -1 -2	9	1
1 4 -1 2 9 -1 2 5 -1 1 -1 -2	159	1
4 -1 10 -1 10 -1 3 -1 -2	53	1
1 -1 1 -1 4 -1 10 -1 -2	202	1
5 -1 8 9 -1 1 -1 -2	2154	1
1 7 -1 5 -1 2 5 8 -1 8 -1 7 -1 1 9 -1 8 -1 1 2 7 9 -1 -2	36	1
1 -1 1 -1 2 -1 5 9 -1 8 -1 -2	602	1
2 -1 5 7 -1 -2	1288	2
3 -1 1 -1 3 5 8 -1 1 -1 1 9 -1 -2	231	1
5 -1 4 -1 7 -1 -2	691	1
8 -1 7 -1 4 -1 4 7 -1 7 -1 9 -1 -2	101	1
3 5 8 -1 6 -1 3 -1 5 8 -1 1 10 -1 -2	10	1
9 -1 1 -1 8 -1 8 -1 -2	2186	1
8 -1 1 5 -1 -2	2992	2
8 9 -1 1 -1 2 -1 -2	1127	1
3 8 -1 7 -1 1 9 -1 8 -1 1 -1 9 -1 3 -1 -2	72	1
1 -1 9 -1 2 9 -1 3 -1 -2	361	1
1 -1 9 -1 6 -1 -2	326	1
5 9 -1 8 -1 7 -1 8 -1 4 -1 1 -1 5 -1 -2	104	1
8 9 -1 1 5 -1 9 -1 6 -1 9 -1 -2	115	1
1 -1 2 -1 1 5 -1 -2	1372	1
1 -1 1 -1 5 9 -1 -2	2823	1
7 -1 1 8 -1 9 -1 1 5 -1 1 -1 -2	724	1
8 9 -1 1 -1 9 -1 -2	2368	1
8 -1 1 -1 8 -1 -2	3336	1
7 -1 1 -1 8 -1 9 -1 5 -1 -2	1033	1
1 2 10 -1 3 -1 4 7 -1 3 -1 4 -1 1 8 -1 -2	5	1
3 5 8 9 -1 1 5 -1 8 -1 -2	374	1
5 8 -1 9 -1 4 -1 3 -1 9 -1 -2	132	1
3 -1 2 -1 2 3 -1 1 -1 -2	219	1
1 -1 4 -1 3 -1 4 -1 2 -1 2 -1 1 8 -1 2 9 -1 3 -1 -2	2	1
1 -1 1 -1 2 -1 1 -1 5 -1 -2	916	1
1 4 -1 4 -1 9 -1 7 8 -1 7 -1 -2	137	1
7 -1 2 -1 8 -1 7 -1 -2	783	1
1 -1 1 5 -1 3 -1 2 -1 6 7 -1 3 -1 -2	11	1
1 4 9 -1 1 7 -1 5 9 -1 1 8 9 -1 1 8 -1 -2	114	1
1 7 -1 7 -1 -2	2581	3
9 -1 9 -1 7 9 -1 8 -1 2 -1 -2	508	1
1 9 -1 2 -1 1 7 9 -1 4 9 -1 9 -1 1 -1 -2	73	1
