#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

6 -1 22 -1 77 -1 31 -1 34 -1 254 -1 -2	1	1
49 -1 189 -1 15 -1 254 -1 -2	1	1
17 -1 84 -1 73 -1 98 -1 49 -1 117 -1 79 -1 143 -1 -2	1	1
40 -1 19 -1 16 -1 141 -1 210 -1 -2	1	1
8 -1 10 -1 13 -1 22 -1 245 -1 250 -1 91 -1 36 -1 -2	1	1
18 -1 78 -1 -2	207	1
8 -1 39 -1 18 -1 150 -1 114 -1 80 -1 153 -1 261 -1 266 -1 -2	1	1
99 -1 20 -1 35 -1 134 -1 195 -1 245 -1 248 -1 -2	1	1
117 -1 42 -1 120 -1 71 -1 139 -1 150 -1 57 -1 -2	1	1
13 -1 39 -1 16 -1 118 -1 5 -1 191 -1 21 -1 -2	1	1
22 -1 52 -1 245 -1 -2	55	1
41 -1 91 -1 -2	10	1
14 -1 17 -1 27 -1 165 -1 84 -1 170 -1 178 -1 29 -1 -2	1	1
13 -1 20 -1 41 -1 78 -1 10 -1 -2	2	1
50 -1 45 -1 47 -1 53 -1 -2	2	1
6 -1 71 -1 283 -1 -2	1	1
99 -1 46 -1 148 -1 36 -1 166 -1 57 -1 52 -1 60 -1 268 -1 -2	1	1
2 -1 97 -1 255 -1 -2	10	1
35 -1 32 -1 16 -1 143 -1 144 -1 180 -1 256 -1 -2	1	1
47 -1 35 -1 120 -1 245 -1 40 -1 -2	2	1
8 -1 18 -1 5 -1 27 -1 113 -1 32 -1 49 -1 -2	1	1
88 -1 91 -1 36 -1 139 -1 -2	1	1
65 -1 19 -1 16 -1 79 -1 113 -1 4 -1 143 -1 153 -1 -2	1	1
8 -1 14 -1 54 -1 143 -1 21 -1 245 -1 263 -1 -2	1	1
99 -1 94 -1 253 -1 -2	7	1
10 -1 122 -1 150 -1 -2	4	1
20 -1 118 -1 150 -1 52 -1 250 -1 -2	1	1
8 -1 49 -1 16 -1 31 -1 136 -1 57 -1 59 -1 -2	1	1
79 -1 68 -1 3 -1 259 -1 -2	1	1
31 -1 105 -1 27 -1 67 -1 143 -1 24 -1 87 -1 -2	1	1
50 -1 77 -1 18 -1 26 -1 38 -1 143 -1 60 -1 147 -1 149 -1 253 -1 -2	1	1
110 -1 149 -1 -2	127	1
27 -1 2 -1 23 -1 195 -1 309 -1 -2	1	1
23 -1 118 -1 -2	186	1
95 -1 56 -1 27 -1 98 -1 109 -1 37 -1 139 -1 61 -1 -2	1	1
178 -1 156 -1 25 -1 57 -1 84 -1 106 -1 245 -1 60 -1 97 -1 268 -1 -2	1	1
1 -1 83 -1 60 -1 3 -1 260 -1 -2	1	1
44 -1 49 -1 -2	71	1
26 -1 44 -1 41 -1 144 -1 253 -1 255 -1 -2	2	1
32 -1 110 -1 139 -1 -2	79	1
38 -1 33 -1 -2	82	1
72 -1 52 -1 143 -1 37 -1 50 -1 164 -1 253 -1 -2	1	1
86 -1 66 -1 79 -1 92 -1 191 -1 245 -1 81 -1 -2	1	1
54 -1 26 -1 40 -1 -2	17	1
1 -1 109 -1 65 -1 42 -1 180 -1 -2	1	1
92 -1 53 -1 69 -1 78 -1 117 -1 253 -1 -2	1	1
61 -1 246 -1 -2	105	1
69 -1 80 -1 184 -1 62 -1 -2	1	1
1 -1 70 -1 117 -1 36 -1 44 -1 253 -1 -2	1	1
46 -1 8 -1 107 -1 22 -1 85 -1 38 -1 99 -1 132 -1 133 -1 96 -1 185 -1 59 -1 -2	1	1
61 -1 1 -1 3 -1 -2	8	1
31 -1 26 -1 38 -1 3 -1 4 -1 -2	1	1
1 -1 111 -1 26 -1 27 -1 62 -1 95 -1 16 -1 90 -1 83 -1 181 -1 81 -1 -2	1	1
9 -1 59 -1 27 -1 -2	31	1
28 -1 42 -1 209 -1 68 -1 -2	1	1
10 -1 59 -1 27 -1 247 -1 9 -1 -2	1	1
14 -1 65 -1 22 -1 180 -1 -2	1	1
26 -1 17 -1 18 -1 25 -1 45 -1 143 -1 -2	2	1
53 -1 17 -1 26 -1 60 -1 22 -1 73 -1 230 -1 -2	1	1
2 -1 33 -1 106 -1 47 -1 50 -1 118 -1 32 -1 -2	1	1
22 -1 69 -1 117 -1 121 -1 57 -1 101 -1 265 -1 -2	1	1
13 -1 22 -1 71 -1 24 -1 110 -1 115 -1 106 -1 31 -1 33 -1 59 -1 -2	1	1
1 -1 248 -1 46 -1 40 -1 -2	1	1
19 -1 14 -1 58 -1 34 -1 110 -1 40 -1 52 -1 247 -1 61 -1 -2	1	1
23 -1 72 -1 65 -1 71 -1 53 -1 50 -1 103 -1 182 -1 70 -1 101 -1 -2	1	1
107 -1 17 -1 30 -1 67 -1 147 -1 101 -1 59 -1 -2	1	1
17 -1 37 -1 -2	231	2
1 -1 36 -1 44 -1 54 -1 146 -1 152 -1 -2	1	1
1 -1 44 -1 10 -1 58 -1 181 -1 -2	1	1
14 -1 15 -1 47 -1 7 -1 49 -1 -2	1	1
43 -1 38 -1 46 -1 23 -1 33 -1 12 -1 -2	1	1
8 -1 61 -1 19 -1 114 -1 27 -1 -2	1	1
54 -1 22 -1 120 -1 -2	9	1
51 -1 49 -1 57 -1 118 -1 -2	1	1
21 -1 43 -1 121 -1 132 -1 77 -1 146 -1 52 -1 6 -1 64 -1 -2	1	1
1 -1 79 -1 10 -1 66 -1 110 -1 118 -1 41 -1 82 -1 253 -1 -2	1	1
76 -1 14 -1 78 -1 79 -1 38 -1 95 -1 108 -1 12 -1 -2	1	1
8 -1 109 -1 179 -1 23 -1 122 -1 58 -1 168 -1 153 -1 268 -1 -2	1	1
26 -1 87 -1 23 -1 41 -1 -2	2	1
18 -1 49 -1 87 -1 6 -1 91 -1 41 -1 150 -1 253 -1 7 -1 254 -1 -2	1	1
11 -1 27 -1 36 -1 149 -1 184 -1 212 -1 284 -1 -2	3	1
8 -1 120 -1 64 -1 143 -1 145 -1 146 -1 57 -1 -2	1	1
81 -1 71 -1 248 -1 -2	3	1
31 -1 69 -1 72 -1 -2	7	1
13 -1 25 -1 23 -1 50 -1 40 -1 14 -1 132 -1 149 -1 16 -1 281 -1 -2	1	1
9 -1 32 -1 21 -1 -2	54	1
49 -1 10 -1 146 -1 -2	9	1
31 -1 52 -1 20 -1 36 -1 8 -1 12 -1 -2	1	1
60 -1 40 -1 68 -1 42 -1 48 -1 246 -1 43 -1 -2	1	1
20 -1 109 -1 79 -1 97 -1 62 -1 107 -1 -2	1	1
8 -1 11 -1 1 -1 42 -1 41 -1 12 -1 62 -1 73 -1 52 -1 -2	1	1
44 -1 14 -1 54 -1 46 -1 73 -1 69 -1 -2	1	1
126 -1 4 -1 62 -1 113 -1 259 -1 -2	1	1
11 -1 117 -1 118 -1 143 -1 246 -1 -2	105	1
23 -1 39 -1 52 -1 227 -1 -2	1	1
2 -1 9 -1 124 -1 11 -1 166 -1 84 -1 246 -1 52 -1 259 -1 -2	1	1
13 -1 39 -1 69 -1 24 -1 110 -1 133 -1 139 -1 174 -1 -2	1	1
18 -1 54 -1 21 -1 48 -1 38 -1 69 -1 40 -1 146 -1 245 -1 -2	1	1
11 -1 179 -1 -2	42	1
27 -1 65 -1 -2	77	1
49 -1 47 -1 67 -1 247 -1 -2	3	1
34 -1 100 -1 15 -1 -2	1	1
72 -1 38 -1 47 -1 18 -1 51 -1 132 -1 246 -1 -2	1	1
28 -1 67 -1 10 -1 2 -1 143 -1 149 -1 -2	1	1
35 -1 54 -1 26 -1 88 -1 29 -1 232 -1 235 -1 -2	1	1
13 -1 18 -1 50 -1 64 -1 26 -1 45 -1 139 -1 44 -1 -2	1	1
57 -1 97 -1 118 -1 14 -1 66 -1 149 -1 169 -1 54 -1 -2	1	1
12 -1 10 -1 26 -1 7 -1 143 -1 88 -1 149 -1 37 -1 -2	1	1
9 -1 20 -1 24 -1 11 -1 209 -1 22 -1 65 -1 -2	1	1
8 -1 31 -1 73 -1 25 -1 133 -1 144 -1 251 -1 -2	1	1
117 -1 143 -1 245 -1 33 -1 -2	38	1
19 -1 26 -1 48 -1 70 -1 143 -1 144 -1 -2	2	1
77 -1 88 -1 112 -1 27 -1 38 -1 31 -1 127 -1 83 -1 39 -1 -2	1	1
11 -1 23 -1 40 -1 47 -1 260 -1 288 -1 -2	1	1
166 -1 40 -1 17 -1 90 -1 122 -1 29 -1 -2	1	1
20 -1 66 -1 27 -1 34 -1 25 -1 143 -1 60 -1 -2	1	1
9 -1 132 -1 144 -1 37 -1 -2	19	1
2 -1 8 -1 9 -1 20 -1 79 -1 26 -1 30 -1 133 -1 143 -1 108 -1 246 -1 -2	1	1
11 -1 85 -1 66 -1 -2	4	1
22 -1 28 -1 12 -1 50 -1 86 -1 44 -1 79 -1 252 -1 -2	1	1
39 -1 8 -1 42 -1 19 -1 44 -1 78 -1 66 -1 47 -1 -2	1	1
35 -1 24 -1 10 -1 57 -1 14 -1 149 -1 64 -1 195 -1 -2	1	1
18 -1 22 -1 28 -1 30 -1 8 -1 248 -1 -2	1	1
25 -1 53 -1 110 -1 112 -1 12 -1 68 -1 173 -1 209 -1 253 -1 -2	1	1
17 -1 28 -1 36 -1 46 -1 55 -1 132 -1 68 -1 163 -1 179 -1 48 -1 -2	1	1
59 -1 132 -1 47 -1 143 -1 96 -1 -2	1	1
5 -1 21 -1 36 -1 69 -1 253 -1 -2	5	1
81 -1 110 -1 124 -1 122 -1 119 -1 76 -1 106 -1 105 -1 60 -1 91 -1 259 -1 262 -1 175 -1 -2	1	1
60 -1 56 -1 18 -1 118 -1 119 -1 132 -1 55 -1 -2	1	1
34 -1 17 -1 18 -1 80 -1 41 -1 48 -1 117 -1 139 -1 212 -1 -2	1	1
47 -1 13 -1 22 -1 36 -1 81 -1 1 -1 52 -1 260 -1 -2	1	1
9 -1 109 -1 22 -1 26 -1 36 -1 110 -1 94 -1 134 -1 169 -1 70 -1 62 -1 -2	1	1
12 -1 20 -1 51 -1 27 -1 74 -1 68 -1 70 -1 143 -1 -2	1	1
9 -1 13 -1 96 -1 35 -1 55 -1 97 -1 56 -1 22 -1 247 -1 10 -1 30 -1 -2	1	1
21 -1 70 -1 68 -1 30 -1 39 -1 38 -1 84 -1 165 -1 -2	1	1
28 -1 78 -1 114 -1 139 -1 -2	14	1
4 -1 6 -1 177 -1 -2	2	1
1 -1 13 -1 9 -1 26 -1 139 -1 143 -1 -2	9	1
9 -1 19 -1 51 -1 14 -1 36 -1 44 -1 57 -1 132 -1 -2	1	1
53 -1 24 -1 5 -1 51 -1 64 -1 71 -1 109 -1 143 -1 82 -1 67 -1 256 -1 75 -1 -2	1	1
7 -1 149 -1 150 -1 195 -1 197 -1 21 -1 -2	1	1
9 -1 19 -1 60 -1 22 -1 193 -1 -2	1	1
1 -1 34 -1 18 -1 33 -1 66 -1 13 -1 24 -1 -2	1	1
11 -1 18 -1 36 -1 46 -1 62 -1 -2	2	1
10 -1 118 -1 245 -1 -2	197	1
53 -1 80 -1 29 -1 59 -1 56 -1 210 -1 -2	1	1
1 -1 48 -1 65 -1 113 -1 117 -1 24 -1 121 -1 57 -1 40 -1 89 -1 -2	1	1
5 -1 78 -1 133 -1 147 -1 15 -1 261 -1 -2	1	1
12 -1 113 -1 117 -1 143 -1 144 -1 -2	36	1
63 -1 65 -1 19 -1 145 -1 173 -1 -2	1	1
8 -1 11 -1 26 -1 254 -1 -2	14	1
53 -1 70 -1 73 -1 68 -1 113 -1 97 -1 52 -1 173 -1 246 -1 255 -1 -2	1	1
73 -1 20 -1 79 -1 32 -1 -2	2	1
8 -1 70 -1 15 -1 80 -1 83 -1 78 -1 141 -1 62 -1 259 -1 71 -1 -2	1	1
50 -1 22 -1 14 -1 75 -1 257 -1 259 -1 -2	1	1
40 -1 28 -1 1 -1 22 -1 144 -1 59 -1 15 -1 94 -1 -2	1	1
60 -1 10 -1 89 -1 119 -1 136 -1 -2	1	1
46 -1 1 -1 23 -1 71 -1 15 -1 -2	1	1
26 -1 27 -1 1 -1 120 -1 74 -1 -2	1	1
71 -1 10 -1 73 -1 113 -1 -2	1	1
95 -1 133 -1 59 -1 -2	3	1
29 -1 37 -1 262 -1 -2	15	1
75 -1 150 -1 54 -1 98 -1 73 -1 247 -1 253 -1 116 -1 266 -1 -2	1	1
46 -1 41 -1 97 -1 108 -1 47 -1 39 -1 -2	1	1
2 -1 117 -1 68 -1 -2	27	1
5 -1 36 -1 110 -1 139 -1 25 -1 -2	11	1
13 -1 22 -1 66 -1 -2	37	1
20 -1 58 -1 95 -1 73 -1 46 -1 52 -1 -2	1	1
25 -1 15 -1 45 -1 117 -1 14 -1 147 -1 252 -1 309 -1 -2	1	1
5 -1 8 -1 29 -1 35 -1 65 -1 38 -1 145 -1 -2	1	1
113 -1 143 -1 253 -1 -2	275	1
53 -1 113 -1 61 -1 255 -1 -2	3	1
19 -1 45 -1 54 -1 13 -1 87 -1 25 -1 44 -1 134 -1 37 -1 -2	1	1
1 -1 36 -1 18 -1 16 -1 149 -1 256 -1 -2	1	1
79 -1 64 -1 109 -1 42 -1 146 -1 41 -1 147 -1 150 -1 31 -1 39 -1 245 -1 260 -1 37 -1 -2	1	1
58 -1 23 -1 35 -1 117 -1 10 -1 -2	1	1
101 -1 15 -1 93 -1 60 -1 89 -1 102 -1 245 -1 12 -1 -2	1	1
1 -1 12 -1 73 -1 14 -1 80 -1 70 -1 69 -1 78 -1 133 -1 144 -1 -2	1	1
95 -1 39 -1 47 -1 20 -1 19 -1 46 -1 97 -1 133 -1 143 -1 253 -1 -2	1	1
8 -1 176 -1 17 -1 90 -1 107 -1 116 -1 28 -1 100 -1 99 -1 69 -1 143 -1 149 -1 245 -1 246 -1 85 -1 -2	1	1
2 -1 15 -1 26 -1 3 -1 139 -1 116 -1 -2	1	1
5 -1 10 -1 20 -1 -2	59	1
48 -1 45 -1 3 -1 114 -1 132 -1 -2	1	1
108 -1 92 -1 114 -1 109 -1 14 -1 32 -1 -2	1	1
11 -1 13 -1 23 -1 26 -1 55 -1 83 -1 37 -1 12 -1 133 -1 279 -1 -2	1	1
15 -1 67 -1 110 -1 118 -1 253 -1 -2	11	1
31 -1 39 -1 51 -1 -2	20	1
35 -1 13 -1 76 -1 37 -1 27 -1 117 -1 41 -1 -2	1	1
57 -1 97 -1 108 -1 134 -1 139 -1 150 -1 30 -1 -2	1	1
58 -1 39 -1 22 -1 32 -1 253 -1 -2	1	1
58 -1 25 -1 36 -1 84 -1 63 -1 144 -1 253 -1 -2	1	1
28 -1 52 -1 100 -1 40 -1 12 -1 1 -1 118 -1 134 -1 63 -1 57 -1 -2	1	1
1 -1 13 -1 35 -1 41 -1 39 -1 53 -1 149 -1 166 -1 195 -1 -2	1	1
113 -1 90 -1 115 -1 84 -1 92 -1 11 -1 -2	1	1
73 -1 10 -1 19 -1 50 -1 -2	2	1
5 -1 8 -1 73 -1 123 -1 89 -1 74 -1 -2	1	1
2 -1 26 -1 17 -1 23 -1 24 -1 38 -1 78 -1 141 -1 76 -1 45 -1 -2	1	1
25 -1 133 -1 247 -1 78 -1 -2	1	1
77 -1 85 -1 -2	12	1
72 -1 35 -1 30 -1 39 -1 -2	3	1
9 -1 28 -1 18 -1 22 -1 110 -1 51 -1 143 -1 49 -1 63 -1 72 -1 253 -1 -2	1	1
1 -1 24 -1 -2	264	1
28 -1 1 -1 22 -1 21 -1 117 -1 42 -1 139 -1 146 -1 33 -1 179 -1 -2	1	1
107 -1 110 -1 82 -1 20 -1 140 -1 113 -1 119 -1 101 -1 -2	1	1
4 -1 6 -1 118 -1 139 -1 143 -1 -2	32	1
11 -1 60 -1 70 -1 32 -1 27 -1 145 -1 153 -1 -2	1	1
13 -1 88 -1 27 -1 114 -1 39 -1 269 -1 -2	1	1
101 -1 190 -1 3 -1 -2	1	1
76 -1 26 -1 36 -1 55 -1 19 -1 -2	1	1
218 -1 99 -1 55 -1 -2	1	1
2 -1 13 -1 41 -1 133 -1 209 -1 -2	2	1
10 -1 36 -1 26 -1 72 -1 139 -1 39 -1 -2	1	1
15 -1 17 -1 20 -1 26 -1 27 -1 117 -1 253 -1 -2	14	1
74 -1 51 -1 36 -1 143 -1 168 -1 209 -1 245 -1 283 -1 -2	1	1
5 -1 41 -1 58 -1 37 -1 47 -1 146 -1 149 -1 246 -1 -2	1	1
68 -1 67 -1 15 -1 18 -1 19 -1 118 -1 212 -1 29 -1 43 -1 45 -1 -2	1	1
10 -1 90 -1 107 -1 116 -1 85 -1 -2	1	1
31 -1 39 -1 286 -1 -2	7	1
13 -1 117 -1 25 -1 -2	69	1
134 -1 149 -1 173 -1 81 -1 -2	1	1
43 -1 84 -1 117 -1 118 -1 195 -1 -2	1	1
47 -1 112 -1 29 -1 143 -1 145 -1 68 -1 309 -1 -2	1	1
32 -1 53 -1 136 -1 24 -1 -2	3	1
4 -1 44 -1 39 -1 17 -1 40 -1 26 -1 78 -1 38 -1 6 -1 195 -1 -2	1	1
64 -1 118 -1 59 -1 162 -1 46 -1 38 -1 -2	1	1
101 -1 20 -1 26 -1 27 -1 35 -1 36 -1 49 -1 73 -1 253 -1 -2	1	1
27 -1 79 -1 108 -1 36 -1 253 -1 -2	2	1
5 -1 14 -1 57 -1 11 -1 -2	3	1
107 -1 90 -1 34 -1 149 -1 59 -1 263 -1 -2	1	1
75 -1 36 -1 109 -1 112 -1 46 -1 245 -1 61 -1 -2	1	1
9 -1 23 -1 39 -1 60 -1 68 -1 149 -1 246 -1 -2	1	1
1 -1 42 -1 75 -1 19 -1 29 -1 45 -1 143 -1 -2	1	1
50 -1 49 -1 48 -1 114 -1 134 -1 143 -1 32 -1 150 -1 -2	1	1
11 -1 17 -1 97 -1 32 -1 5 -1 -2	1	1
13 -1 35 -1 40 -1 26 -1 67 -1 79 -1 -2	1	1
71 -1 26 -1 27 -1 144 -1 -2	11	1
13 -1 15 -1 35 -1 41 -1 166 -1 195 -1 -2	1	1
1 -1 13 -1 -2	287	1
67 -1 15 -1 7 -1 -2	6	1
12 -1 61 -1 42 -1 80 -1 28 -1 119 -1 132 -1 145 -1 245 -1 101 -1 -2	1	1
37 -1 56 -1 13 -1 23 -1 36 -1 29 -1 10 -1 71 -1 143 -1 22 -1 246 -1 -2	1	1
27 -1 74 -1 8 -1 184 -1 9 -1 189 -1 252 -1 -2	1	1
12 -1 13 -1 32 -1 30 -1 73 -1 21 -1 -2	1	1
35 -1 74 -1 67 -1 49 -1 -2	3	1
24 -1 105 -1 10 -1 108 -1 173 -1 255 -1 -2	1	1
78 -1 67 -1 110 -1 64 -1 245 -1 -2	1	1
46 -1 66 -1 78 -1 65 -1 47 -1 36 -1 20 -1 253 -1 -2	1	1
24 -1 49 -1 57 -1 40 -1 20 -1 18 -1 136 -1 -2	1	1
36 -1 120 -1 54 -1 -2	13	1
32 -1 14 -1 117 -1 55 -1 15 -1 -2	1	1
54 -1 143 -1 244 -1 245 -1 246 -1 -2	1	1
95 -1 57 -1 143 -1 70 -1 266 -1 -2	1	1
87 -1 79 -1 113 -1 118 -1 40 -1 149 -1 11 -1 -2	1	1
73 -1 12 -1 -2	50	1
9 -1 70 -1 51 -1 146 -1 -2	6	1
20 -1 8 -1 143 -1 21 -1 39 -1 -2	1	1
1 -1 12 -1 76 -1 33 -1 75 -1 34 -1 -2	1	1
14 -1 49 -1 27 -1 35 -1 24 -1 38 -1 87 -1 51 -1 -2	1	1
44 -1 110 -1 114 -1 144 -1 55 -1 87 -1 -2	1	1
3 -1 55 -1 4 -1 23 -1 110 -1 25 -1 -2	1	1
81 -1 17 -1 31 -1 79 -1 75 -1 -2	1	1
6 -1 72 -1 132 -1 141 -1 5 -1 80 -1 109 -1 81 -1 62 -1 260 -1 -2	1	1
5 -1 135 -1 -2	27	1
9 -1 97 -1 1 -1 93 -1 110 -1 66 -1 59 -1 73 -1 -2	1	1
112 -1 113 -1 10 -1 168 -1 138 -1 54 -1 18 -1 26 -1 28 -1 147 -1 150 -1 11 -1 -2	1	1
33 -1 74 -1 34 -1 79 -1 3 -1 45 -1 168 -1 245 -1 -2	1	1
24 -1 5 -1 53 -1 37 -1 42 -1 50 -1 135 -1 34 -1 -2	1	1
36 -1 20 -1 7 -1 79 -1 4 -1 -2	3	1
18 -1 35 -1 71 -1 111 -1 117 -1 145 -1 4 -1 8 -1 42 -1 -2	1	1
83 -1 11 -1 31 -1 42 -1 62 -1 4 -1 59 -1 6 -1 136 -1 139 -1 49 -1 20 -1 247 -1 -2	1	1
2 -1 9 -1 45 -1 253 -1 -2	73	1
41 -1 139 -1 189 -1 253 -1 -2	17	1
73 -1 34 -1 7 -1 133 -1 143 -1 37 -1 253 -1 -2	2	1
10 -1 30 -1 56 -1 -2	29	1
65 -1 41 -1 26 -1 77 -1 111 -1 4 -1 143 -1 18 -1 -2	1	1
23 -1 169 -1 53 -1 -2	2	1
44 -1 51 -1 143 -1 24 -1 -2	8	1
20 -1 56 -1 58 -1 70 -1 105 -1 -2	1	1
57 -1 45 -1 73 -1 113 -1 117 -1 15 -1 -2	1	1
67 -1 72 -1 64 -1 209 -1 -2	1	1
40 -1 86 -1 84 -1 38 -1 -2	1	1
4 -1 113 -1 92 -1 48 -1 247 -1 255 -1 -2	1	1
24 -1 105 -1 88 -1 90 -1 2 -1 43 -1 252 -1 -2	1	1
37 -1 50 -1 84 -1 143 -1 82 -1 145 -1 87 -1 71 -1 -2	1	1
63 -1 44 -1 113 -1 48 -1 195 -1 19 -1 -2	1	1
121 -1 113 -1 11 -1 27 -1 97 -1 64 -1 12 -1 259 -1 260 -1 -2	1	1
31 -1 7 -1 143 -1 144 -1 -2	42	1
4 -1 8 -1 21 -1 36 -1 79 -1 245 -1 -2	4	1
24 -1 52 -1 54 -1 49 -1 117 -1 -2	1	1
4 -1 72 -1 22 -1 55 -1 246 -1 -2	3	1
54 -1 17 -1 18 -1 147 -1 149 -1 245 -1 247 -1 43 -1 -2	1	1
2 -1 52 -1 113 -1 -2	22	1
1 -1 134 -1 138 -1 58 -1 41 -1 253 -1 -2	1	1
5 -1 27 -1 117 -1 133 -1 74 -1 135 -1 145 -1 106 -1 -2	1	1
16 -1 14 -1 31 -1 253 -1 -2	16	1
139 -1 95 -1 113 -1 40 -1 79 -1 131 -1 246 -1 -2	1	1
2 -1 23 -1 99 -1 60 -1 89 -1 95 -1 245 -1 -2	1	1
47 -1 10 -1 61 -1 70 -1 21 -1 134 -1 144 -1 -2	1	1
13 -1 56 -1 245 -1 58 -1 -2	6	1
28 -1 61 -1 118 -1 146 -1 49 -1 255 -1 -2	1	1
2 -1 73 -1 5 -1 38 -1 17 -1 109 -1 117 -1 253 -1 -2	1	1
12 -1 44 -1 28 -1 25 -1 50 -1 180 -1 -2	1	1
20 -1 37 -1 44 -1 85 -1 163 -1 189 -1 -2	1	1
11 -1 310 -1 -2	21	1
2 -1 81 -1 39 -1 109 -1 178 -1 14 -1 20 -1 140 -1 122 -1 113 -1 262 -1 -2	1	1
1 -1 53 -1 19 -1 265 -1 -2	2	1
39 -1 31 -1 -2	79	1
63 -1 26 -1 7 -1 34 -1 146 -1 245 -1 -2	1	1
158 -1 140 -1 90 -1 115 -1 -2	1	1
13 -1 113 -1 50 -1 175 -1 33 -1 -2	1	1
53 -1 113 -1 117 -1 2 -1 -2	14	1
1 -1 125 -1 132 -1 92 -1 -2	2	1
68 -1 109 -1 114 -1 117 -1 46 -1 255 -1 -2	2	1
9 -1 13 -1 26 -1 108 -1 73 -1 34 -1 31 -1 -2	1	1
14 -1 8 -1 77 -1 144 -1 253 -1 -2	3	1
9 -1 123 -1 82 -1 33 -1 247 -1 72 -1 -2	1	1
88 -1 53 -1 36 -1 245 -1 82 -1 255 -1 263 -1 -2	1	1
81 -1 22 -1 74 -1 78 -1 92 -1 -2	1	1
1 -1 29 -1 36 -1 44 -1 53 -1 139 -1 27 -1 16 -1 -2	1	1
12 -1 78 -1 13 -1 15 -1 149 -1 262 -1 -2	1	1
20 -1 46 -1 133 -1 136 -1 35 -1 253 -1 28 -1 -2	1	1
101 -1 26 -1 117 -1 110 -1 219 -1 -2	1	1
24 -1 46 -1 18 -1 118 -1 82 -1 88 -1 -2	1	1
2 -1 186 -1 11 -1 157 -1 122 -1 57 -1 -2	1	1
8 -1 28 -1 81 -1 152 -1 165 -1 86 -1 -2	1	1
107 -1 143 -1 179 -1 70 -1 94 -1 105 -1 120 -1 175 -1 -2	1	1
81 -1 96 -1 44 -1 87 -1 -2	1	1
50 -1 15 -1 79 -1 149 -1 48 -1 -2	1	1
18 -1 195 -1 -2	115	1
56 -1 51 -1 27 -1 28 -1 108 -1 45 -1 39 -1 181 -1 246 -1 13 -1 -2	1	1
76 -1 60 -1 17 -1 -2	2	1
5 -1 38 -1 60 -1 13 -1 101 -1 117 -1 96 -1 104 -1 -2	1	1
22 -1 59 -1 53 -1 29 -1 245 -1 252 -1 -2	1	1
78 -1 9 -1 -2	51	1
47 -1 35 -1 118 -1 -2	40	1
14 -1 58 -1 52 -1 22 -1 48 -1 79 -1 65 -1 118 -1 6 -1 -2	1	1
8 -1 26 -1 35 -1 56 -1 139 -1 176 -1 195 -1 13 -1 -2	1	1
26 -1 31 -1 35 -1 144 -1 -2	81	1
58 -1 66 -1 8 -1 19 -1 56 -1 68 -1 118 -1 139 -1 -2	1	1
19 -1 66 -1 35 -1 70 -1 10 -1 121 -1 253 -1 -2	1	1
8 -1 26 -1 14 -1 42 -1 245 -1 -2	7	1
1 -1 79 -1 17 -1 81 -1 41 -1 -2	1	1
54 -1 123 -1 9 -1 80 -1 58 -1 55 -1 134 -1 147 -1 195 -1 94 -1 -2	1	1
41 -1 29 -1 30 -1 -2	21	1
9 -1 144 -1 -2	351	1
69 -1 70 -1 28 -1 72 -1 253 -1 -2	2	1
33 -1 121 -1 2 -1 144 -1 52 -1 -2	1	1
47 -1 93 -1 119 -1 145 -1 -2	1	1
2 -1 8 -1 9 -1 17 -1 30 -1 38 -1 67 -1 77 -1 95 -1 101 -1 -2	1	1
57 -1 9 -1 28 -1 17 -1 149 -1 163 -1 169 -1 185 -1 245 -1 286 -1 -2	1	1
180 -1 22 -1 117 -1 170 -1 171 -1 104 -1 -2	1	1
41 -1 46 -1 -2	93	1
186 -1 143 -1 25 -1 70 -1 146 -1 -2	1	1
61 -1 178 -1 179 -1 17 -1 125 -1 156 -1 68 -1 25 -1 76 -1 120 -1 97 -1 268 -1 135 -1 -2	1	1
14 -1 117 -1 79 -1 143 -1 150 -1 245 -1 -2	3	1
13 -1 11 -1 79 -1 133 -1 29 -1 -2	4	1
8 -1 40 -1 57 -1 -2	33	1
9 -1 19 -1 33 -1 50 -1 43 -1 55 -1 261 -1 -2	1	1
113 -1 140 -1 167 -1 165 -1 36 -1 57 -1 41 -1 94 -1 143 -1 -2	1	1
61 -1 71 -1 149 -1 253 -1 -2	5	1
36 -1 30 -1 14 -1 27 -1 49 -1 144 -1 21 -1 -2	1	1
11 -1 46 -1 53 -1 54 -1 133 -1 51 -1 85 -1 -2	1	1
8 -1 12 -1 22 -1 121 -1 147 -1 3 -1 253 -1 16 -1 23 -1 -2	1	1
31 -1 9 -1 53 -1 1 -1 -2	2	1
5 -1 27 -1 24 -1 62 -1 60 -1 209 -1 -2	1	1
67 -1 45 -1 13 -1 43 -1 -2	1	1
18 -1 68 -1 1 -1 75 -1 79 -1 133 -1 194 -1 -2	1	1
125 -1 53 -1 49 -1 27 -1 133 -1 139 -1 63 -1 66 -1 92 -1 -2	1	1
3 -1 13 -1 23 -1 16 -1 -2	4	1
58 -1 81 -1 28 -1 23 -1 36 -1 69 -1 12 -1 175 -1 247 -1 252 -1 -2	1	1
90 -1 64 -1 28 -1 35 -1 21 -1 41 -1 3 -1 56 -1 74 -1 6 -1 31 -1 63 -1 75 -1 76 -1 -2	1	1
